"","lat","lon","day","sis","sid","id"
"342",36.626,-116.018,12,3017.16666666667,3945.46666666667,"36.626 -116.018 12"
"343",36.626,-116.018,13,2973.66666666667,3697.91666666667,"36.626 -116.018 13"
"344",36.626,-116.018,14,2997.81666666667,3835.3,"36.626 -116.018 14"
"345",36.626,-116.018,15,2995.51666666667,3813.36666666667,"36.626 -116.018 15"
"346",36.626,-116.018,16,2921.56666666667,3277.96666666667,"36.626 -116.018 16"
"347",36.626,-116.018,17,2992.15,3788.51666666667,"36.626 -116.018 17"
"348",36.626,-116.018,18,3032.26666666667,3929.6,"36.626 -116.018 18"
"349",36.626,-116.018,19,2754.38333333333,2607.1,"36.626 -116.018 19"
"350",36.626,-116.018,20,2951.5,3500.23333333333,"36.626 -116.018 20"
"351",36.626,-116.018,21,2980.56666666667,3836.86666666667,"36.626 -116.018 21"
"352",36.626,-116.018,22,2966.9,3704.86666666667,"36.626 -116.018 22"
"353",36.626,-116.018,23,2968.58333333333,3628.11666666667,"36.626 -116.018 23"
"354",36.626,-116.018,24,2814.81666666667,3517.86666666667,"36.626 -116.018 24"
"355",36.626,-116.018,25,3046.5,4057.51666666667,"36.626 -116.018 25"
"356",36.626,-116.018,26,3037,4021.33333333333,"36.626 -116.018 26"
"357",36.626,-116.018,27,3057.03333333333,4070.36666666667,"36.626 -116.018 27"
"358",36.626,-116.018,28,3059.4,4078.38333333333,"36.626 -116.018 28"
"359",36.626,-116.018,29,3037.21666666667,4015.38333333333,"36.626 -116.018 29"
"360",36.626,-116.018,30,3066.36666666667,4181.73333333333,"36.626 -116.018 30"
"361",36.605,-97.485,1,7910.35,7056.2,"36.605 -97.485 1"
"362",36.605,-97.485,2,7338.65,6838.83333333333,"36.605 -97.485 2"
"363",36.605,-97.485,3,3426.16666666667,1331.6,"36.605 -97.485 3"
"364",36.605,-97.485,4,4276.25,1302.58333333333,"36.605 -97.485 4"
"365",36.605,-97.485,5,1725.11666666667,24.3666666666667,"36.605 -97.485 5"
"366",36.605,-97.485,6,8287.06666666667,8722.6,"36.605 -97.485 6"
"367",36.605,-97.485,7,3804.01666666667,1170.85,"36.605 -97.485 7"
"368",36.605,-97.485,8,8817.95,10744.65,"36.605 -97.485 8"
"369",36.605,-97.485,9,6286.66666666667,4478.55,"36.605 -97.485 9"
"370",36.605,-97.485,10,2648.3,169.533333333333,"36.605 -97.485 10"
"371",36.605,-97.485,11,7934.81666666667,7978.75,"36.605 -97.485 11"
"372",36.605,-97.485,12,6034.96666666667,5507.2,"36.605 -97.485 12"
"373",36.605,-97.485,13,7261.45,5465.16666666667,"36.605 -97.485 13"
"374",36.605,-97.485,14,6484.83333333333,5192.6,"36.605 -97.485 14"
"375",36.605,-97.485,15,7450.1,7247.61666666667,"36.605 -97.485 15"
"376",36.605,-97.485,16,8375.73333333333,8794.88333333333,"36.605 -97.485 16"
"377",36.605,-97.485,17,7792.86666666667,7591.7,"36.605 -97.485 17"
"378",36.605,-97.485,18,8266.65,7819.91666666667,"36.605 -97.485 18"
"379",36.605,-97.485,19,6570.95,3994.4,"36.605 -97.485 19"
"380",36.605,-97.485,20,6475.4,3685.98333333333,"36.605 -97.485 20"
"381",36.605,-97.485,21,6174.5,3183.73333333333,"36.605 -97.485 21"
"382",36.605,-97.485,22,6887.68333333333,4528.78333333333,"36.605 -97.485 22"
"383",36.605,-97.485,23,8093.73333333333,8367.08333333333,"36.605 -97.485 23"
"384",36.605,-97.485,24,6691.95,4718.65,"36.605 -97.485 24"
"385",36.605,-97.485,25,5589.85,3380.05,"36.605 -97.485 25"
"386",36.605,-97.485,26,5837.05,3979.98333333333,"36.605 -97.485 26"
"387",36.605,-97.485,27,8423.96666666667,10002.85,"36.605 -97.485 27"
"388",36.605,-97.485,28,4952.45,2433.28333333333,"36.605 -97.485 28"
"389",36.605,-97.485,29,6875.98333333333,4424.08333333333,"36.605 -97.485 29"
"390",36.605,-97.485,30,7223.6,6343.86666666667,"36.605 -97.485 30"
"391",48.31,-105.1,1,588.516666666667,177.216666666667,"48.31 -105.1 1"
"392",48.31,-105.1,2,1270.75,851.316666666667,"48.31 -105.1 2"
"393",48.31,-105.1,3,2282.85,2065.81666666667,"48.31 -105.1 3"
"394",48.31,-105.1,4,1285.33333333333,558.8,"48.31 -105.1 4"
"395",48.31,-105.1,5,1137.1,368.366666666667,"48.31 -105.1 5"
"396",48.31,-105.1,6,1891.63333333333,1274.05,"48.31 -105.1 6"
"397",48.31,-105.1,7,841.883333333333,228.116666666667,"48.31 -105.1 7"
"398",48.31,-105.1,8,1993.4,1945.75,"48.31 -105.1 8"
"399",48.31,-105.1,9,705.666666666667,284.95,"48.31 -105.1 9"
"400",48.31,-105.1,10,1489.2,588.916666666667,"48.31 -105.1 10"
"401",48.31,-105.1,11,828.333333333333,579.95,"48.31 -105.1 11"
"402",48.31,-105.1,12,1978.03333333333,2016.35,"48.31 -105.1 12"
"403",48.31,-105.1,13,2529.6,3624.86666666667,"48.31 -105.1 13"
"404",48.31,-105.1,14,2118.05,2197.81666666667,"48.31 -105.1 14"
"405",48.31,-105.1,15,1542.85,1201.3,"48.31 -105.1 15"
"406",48.31,-105.1,16,1972.35,1680.78333333333,"48.31 -105.1 16"
"407",48.31,-105.1,17,1940.8,2163.36666666667,"48.31 -105.1 17"
"408",48.31,-105.1,18,2484.5,3477.85,"48.31 -105.1 18"
"409",48.31,-105.1,19,2642.11666666667,3630.55,"48.31 -105.1 19"
"410",48.31,-105.1,20,2087.36666666667,2324.95,"48.31 -105.1 20"
"411",48.31,-105.1,21,1485.43333333333,1019.96666666667,"48.31 -105.1 21"
"412",48.31,-105.1,22,2369.7,2892.11666666667,"48.31 -105.1 22"
"413",48.31,-105.1,23,2092.96666666667,2046.46666666667,"48.31 -105.1 23"
"414",48.31,-105.1,24,1398.91666666667,571.2,"48.31 -105.1 24"
"415",48.31,-105.1,25,1733.7,1008.85,"48.31 -105.1 25"
"416",48.31,-105.1,26,1778.38333333333,2084.51666666667,"48.31 -105.1 26"
"417",48.31,-105.1,27,1642.41666666667,1184.08333333333,"48.31 -105.1 27"
"418",48.31,-105.1,28,2123.81666666667,2294.78333333333,"48.31 -105.1 28"
"419",48.31,-105.1,29,2578.93333333333,3702.66666666667,"48.31 -105.1 29"
"420",48.31,-105.1,30,2606.06666666667,3486.61666666667,"48.31 -105.1 30"
"421",34.25,-80.87,1,2679.98333333333,2849.86666666667,"34.25 -80.87 1"
"422",34.25,-80.87,2,1525.61666666667,634.3,"34.25 -80.87 2"
"423",34.25,-80.87,3,2084.46666666667,0,"34.25 -80.87 3"
"424",34.25,-80.87,4,522.666666666667,0,"34.25 -80.87 4"
"425",34.25,-80.87,5,0,0,"34.25 -80.87 5"
"426",34.25,-80.87,6,0,0,"34.25 -80.87 6"
"427",34.25,-80.87,7,0,0,"34.25 -80.87 7"
"428",34.25,-80.87,8,0,0,"34.25 -80.87 8"
"429",34.25,-80.87,9,0,0,"34.25 -80.87 9"
"430",34.25,-80.87,10,0,0,"34.25 -80.87 10"
"431",34.25,-80.87,11,0,0,"34.25 -80.87 11"
"432",34.25,-80.87,12,976.866666666667,0,"34.25 -80.87 12"
"433",34.25,-80.87,13,2311.28333333333,0,"34.25 -80.87 13"
"434",34.25,-80.87,14,1286.23333333333,0,"34.25 -80.87 14"
"435",34.25,-80.87,15,1524.06666666667,0,"34.25 -80.87 15"
"436",34.25,-80.87,16,1643.66666666667,0,"34.25 -80.87 16"
"437",34.25,-80.87,17,1102.31666666667,0,"34.25 -80.87 17"
"438",34.25,-80.87,18,1582.23333333333,0,"34.25 -80.87 18"
"439",34.25,-80.87,19,1935.15,0,"34.25 -80.87 19"
"440",34.25,-80.87,20,2599.65,0,"34.25 -80.87 20"
"441",34.25,-80.87,21,2904.33333333333,0,"34.25 -80.87 21"
"442",34.25,-80.87,22,2848.88333333333,0,"34.25 -80.87 22"
"443",34.25,-80.87,23,2767.8,0,"34.25 -80.87 23"
"444",34.25,-80.87,24,2740.95,0,"34.25 -80.87 24"
"445",34.25,-80.87,25,2611.38333333333,0,"34.25 -80.87 25"
"446",34.25,-80.87,26,1352.55,0,"34.25 -80.87 26"
"447",34.25,-80.87,27,2216,0,"34.25 -80.87 27"
"448",34.25,-80.87,28,2427.28333333333,0,"34.25 -80.87 28"
"449",34.25,-80.87,29,2570,0,"34.25 -80.87 29"
"450",34.25,-80.87,30,1176.25,0,"34.25 -80.87 30"
"451",-70.65,-8.25,1,-2.81666666666667,16.3833333333333,"-70.65 -8.25 1"
"452",-70.65,-8.25,2,-24.1833333333333,8.73333333333333,"-70.65 -8.25 2"
"453",-70.65,-8.25,3,-24.5833333333333,3.08333333333333,"-70.65 -8.25 3"
"454",-70.65,-8.25,4,-21.7166666666667,0.783333333333333,"-70.65 -8.25 4"
"455",-70.65,-8.25,5,-24.2166666666667,-0.3,"-70.65 -8.25 5"
"456",-70.65,-8.25,6,-18.3666666666667,1.4,"-70.65 -8.25 6"
"457",-70.65,-8.25,7,-19.4166666666667,0.1,"-70.65 -8.25 7"
"458",-70.65,-8.25,8,1.01666666666667,17.2,"-70.65 -8.25 8"
"459",-70.65,-8.25,9,0.366666666666667,20.8333333333333,"-70.65 -8.25 9"
"460",-70.65,-8.25,10,-6.93333333333333,15.55,"-70.65 -8.25 10"
"461",-70.65,-8.25,11,-2.45,25.3,"-70.65 -8.25 11"
"462",-70.65,-8.25,12,-15,3.85,"-70.65 -8.25 12"
"463",-70.65,-8.25,13,-9.7,1.2,"-70.65 -8.25 13"
"464",-70.65,-8.25,14,-5.28333333333333,6.5,"-70.65 -8.25 14"
"465",-70.65,-8.25,15,-8.73333333333333,-1.11666666666667,"-70.65 -8.25 15"
"466",-70.65,-8.25,16,-6.71666666666667,11.5,"-70.65 -8.25 16"
"467",-70.65,-8.25,17,-23.6,2.23333333333333,"-70.65 -8.25 17"
"468",-70.65,-8.25,18,-23.6833333333333,-1.31666666666667,"-70.65 -8.25 18"
"469",-70.65,-8.25,19,-20.85,3.08333333333333,"-70.65 -8.25 19"
"470",-70.65,-8.25,20,-19.8166666666667,1.83333333333333,"-70.65 -8.25 20"
"471",-70.65,-8.25,21,-2.16666666666667,15.8833333333333,"-70.65 -8.25 21"
"472",-70.65,-8.25,22,-21.75,3.93333333333333,"-70.65 -8.25 22"
"473",-70.65,-8.25,23,-21.8833333333333,0.45,"-70.65 -8.25 23"
"474",-70.65,-8.25,24,-13.6,4.25,"-70.65 -8.25 24"
"475",-70.65,-8.25,25,-11.8166666666667,6.36666666666667,"-70.65 -8.25 25"
"476",-70.65,-8.25,26,-15.25,-6.36666666666667,"-70.65 -8.25 26"
"477",-70.65,-8.25,27,-21.0666666666667,-0.883333333333333,"-70.65 -8.25 27"
"478",-70.65,-8.25,28,-22.0666666666667,0.466666666666667,"-70.65 -8.25 28"
"479",-70.65,-8.25,29,-23.7166666666667,0.116666666666667,"-70.65 -8.25 29"
"480",-70.65,-8.25,30,-20.1833333333333,2.46666666666667,"-70.65 -8.25 30"
"481",8.72,167.731,1,6345.16666666667,4640.31666666667,"8.72 167.731 1"
"482",8.72,167.731,2,6647.45,5670.2,"8.72 167.731 2"
"483",8.72,167.731,3,6180.4,5036.96666666667,"8.72 167.731 3"
"484",8.72,167.731,4,5859.38333333333,3503.4,"8.72 167.731 4"
"485",8.72,167.731,5,4153.53333333333,1604.53333333333,"8.72 167.731 5"
"486",8.72,167.731,6,5634.4,3874.8,"8.72 167.731 6"
"487",8.72,167.731,7,6333.81666666667,5976.98333333333,"8.72 167.731 7"
"488",8.72,167.731,8,5890.15,5464.21666666667,"8.72 167.731 8"
"489",8.72,167.731,9,5930.85,4442.53333333333,"8.72 167.731 9"
"490",8.72,167.731,10,6765.45,7342.85,"8.72 167.731 10"
"491",8.72,167.731,11,5374.11666666667,4020.03333333333,"8.72 167.731 11"
"492",8.72,167.731,12,6323,5545.11666666667,"8.72 167.731 12"
"493",8.72,167.731,13,6606.23333333333,6799.05,"8.72 167.731 13"
"494",8.72,167.731,14,6470.26666666667,6261.46666666667,"8.72 167.731 14"
"495",8.72,167.731,15,6163.36666666667,5717.51666666667,"8.72 167.731 15"
"496",8.72,167.731,16,2463.86666666667,276.983333333333,"8.72 167.731 16"
"497",8.72,167.731,17,4154.61666666667,1236.5,"8.72 167.731 17"
"498",8.72,167.731,18,6730.36666666667,5784.95,"8.72 167.731 18"
"499",8.72,167.731,19,6623.21666666667,6593.45,"8.72 167.731 19"
"500",8.72,167.731,20,6666.66666666667,6520.03333333333,"8.72 167.731 20"
"501",8.72,167.731,21,4828.46666666667,4039.91666666667,"8.72 167.731 21"
"502",8.72,167.731,22,4770.68333333333,3238.55,"8.72 167.731 22"
"503",8.72,167.731,23,7017.51666666667,7686.71666666667,"8.72 167.731 23"
"504",8.72,167.731,24,4145.55,2976.18333333333,"8.72 167.731 24"
"505",8.72,167.731,25,3118.23333333333,1474.75,"8.72 167.731 25"
"506",8.72,167.731,26,3836.48333333333,1413.25,"8.72 167.731 26"
"507",8.72,167.731,27,3479.86666666667,1178.03333333333,"8.72 167.731 27"
"508",8.72,167.731,28,3633.58333333333,3.48333333333333,"8.72 167.731 28"
"509",8.72,167.731,29,3273.45,0,"8.72 167.731 29"
"510",8.72,167.731,30,0,0,"8.72 167.731 30"
"511",-45.045,169.689,1,1139.41666666667,2357.98333333333,"-45.045 169.689 1"
"512",-45.045,169.689,2,936.3,1470.35,"-45.045 169.689 2"
"513",-45.045,169.689,3,1607.16666666667,3314.86666666667,"-45.045 169.689 3"
"514",-45.045,169.689,4,1564.33333333333,3740.3,"-45.045 169.689 4"
"515",-45.045,169.689,5,1418.73333333333,3478.46666666667,"-45.045 169.689 5"
"516",-45.045,169.689,6,1052.3,2010.26666666667,"-45.045 169.689 6"
"517",-45.045,169.689,7,1291.48333333333,3297.65,"-45.045 169.689 7"
"518",-45.045,169.689,8,474.15,0,"-45.045 169.689 8"
"519",-45.045,169.689,9,1142.01666666667,1353.81666666667,"-45.045 169.689 9"
"520",-45.045,169.689,10,2060.2,5528.46666666667,"-45.045 169.689 10"
"521",-45.045,169.689,11,1569.15,3350,"-45.045 169.689 11"
"522",-45.045,169.689,12,783.783333333333,1.2,"-45.045 169.689 12"
"523",-45.045,169.689,13,1051.4,907.15,"-45.045 169.689 13"
"524",-45.045,169.689,14,759.166666666667,65,"-45.045 169.689 14"
"525",-45.045,169.689,15,832.333333333333,565.216666666667,"-45.045 169.689 15"
"526",-45.045,169.689,16,1662.56666666667,3713.55,"-45.045 169.689 16"
"527",-45.045,169.689,17,1872.35,4250.36666666667,"-45.045 169.689 17"
"528",-45.045,169.689,18,1592.83333333333,3597.45,"-45.045 169.689 18"
"529",-45.045,169.689,19,1717.1,5088.63333333333,"-45.045 169.689 19"
"530",-45.045,169.689,20,1894,5405.13333333333,"-45.045 169.689 20"
"531",-45.045,169.689,21,1279.86666666667,2881.33333333333,"-45.045 169.689 21"
"532",-45.045,169.689,22,811.666666666667,1016.45,"-45.045 169.689 22"
"533",-45.045,169.689,23,1188.26666666667,1132.71666666667,"-45.045 169.689 23"
"534",-45.045,169.689,24,1665.56666666667,3136.4,"-45.045 169.689 24"
"535",-45.045,169.689,25,1948.53333333333,5589.56666666667,"-45.045 169.689 25"
"536",-45.045,169.689,26,1634.01666666667,3604.23333333333,"-45.045 169.689 26"
"537",-45.045,169.689,27,1009.53333333333,1059.45,"-45.045 169.689 27"
"538",-45.045,169.689,28,940.533333333333,146.133333333333,"-45.045 169.689 28"
"539",-45.045,169.689,29,979.783333333333,705.7,"-45.045 169.689 29"
"540",-45.045,169.689,30,685.35,717.583333333333,"-45.045 169.689 30"
"541",60.133,-1.183,1,3032.7,362.966666666667,"60.133 -1.183 1"
"542",60.133,-1.183,2,1186.2,0.45,"60.133 -1.183 2"
"543",60.133,-1.183,3,6806.91666666667,4846.46666666667,"60.133 -1.183 3"
"544",60.133,-1.183,4,1688.31666666667,0.183333333333333,"60.133 -1.183 4"
"545",60.133,-1.183,5,7138.31666666667,7518.26666666667,"60.133 -1.183 5"
"546",60.133,-1.183,6,4044.88333333333,2302.6,"60.133 -1.183 6"
"547",60.133,-1.183,7,6644.05,5519.78333333333,"60.133 -1.183 7"
"548",60.133,-1.183,8,3361.3,868.1,"60.133 -1.183 8"
"549",60.133,-1.183,9,2165.28333333333,28.65,"60.133 -1.183 9"
"550",60.133,-1.183,10,1044.71666666667,0,"60.133 -1.183 10"
"551",60.133,-1.183,11,3654.63333333333,884.666666666667,"60.133 -1.183 11"
"552",60.133,-1.183,12,4252.98333333333,802.883333333333,"60.133 -1.183 12"
"553",60.133,-1.183,13,3873.98333333333,636.933333333333,"60.133 -1.183 13"
"554",60.133,-1.183,14,3611.21666666667,1613.36666666667,"60.133 -1.183 14"
"555",60.133,-1.183,15,5155.63333333333,2124.65,"60.133 -1.183 15"
"556",60.133,-1.183,16,4462.81666666667,519.2,"60.133 -1.183 16"
"557",60.133,-1.183,17,3625.95,643.966666666667,"60.133 -1.183 17"
"558",60.133,-1.183,18,1820.86666666667,208.25,"60.133 -1.183 18"
"559",60.133,-1.183,19,3793.43333333333,1039.01666666667,"60.133 -1.183 19"
"560",60.133,-1.183,20,3044.66666666667,440.283333333333,"60.133 -1.183 20"
"561",60.133,-1.183,21,3435.88333333333,490.533333333333,"60.133 -1.183 21"
"562",60.133,-1.183,22,5712.98333333333,2915.73333333333,"60.133 -1.183 22"
"563",60.133,-1.183,23,761.766666666667,0,"60.133 -1.183 23"
"564",60.133,-1.183,24,5569.26666666667,2738.31666666667,"60.133 -1.183 24"
"565",60.133,-1.183,25,6664.95,5053.96666666667,"60.133 -1.183 25"
"566",60.133,-1.183,26,7493.46666666667,8115.18333333333,"60.133 -1.183 26"
"567",60.133,-1.183,27,3124.06666666667,112.633333333333,"60.133 -1.183 27"
"568",60.133,-1.183,28,4981.68333333333,3267.16666666667,"60.133 -1.183 28"
"569",60.133,-1.183,29,2343.88333333333,4.1,"60.133 -1.183 29"
"570",60.133,-1.183,30,4360.6,835.116666666667,"60.133 -1.183 30"
"571",52.21,14.122,1,8060.3,10085.5,"52.21 14.122 1"
"572",52.21,14.122,2,7999.73333333333,9029.93333333333,"52.21 14.122 2"
"573",52.21,14.122,3,7410.16666666667,6726.23333333333,"52.21 14.122 3"
"574",52.21,14.122,4,7149.18333333333,6688.9,"52.21 14.122 4"
"575",52.21,14.122,5,7030.73333333333,7300.25,"52.21 14.122 5"
"576",52.21,14.122,6,6375.36666666667,5491.83333333333,"52.21 14.122 6"
"577",52.21,14.122,7,7888.03333333333,8841.91666666667,"52.21 14.122 7"
"578",52.21,14.122,8,7910.3,9217.28333333333,"52.21 14.122 8"
"579",52.21,14.122,9,7851.38333333333,8448.05,"52.21 14.122 9"
"580",52.21,14.122,10,7070.51666666667,6381.75,"52.21 14.122 10"
"581",52.21,14.122,11,5722.71666666667,3707.01666666667,"52.21 14.122 11"
"582",52.21,14.122,12,7540.45,0,"52.21 14.122 12"
"583",52.21,14.122,13,7375.96666666667,2738.28333333333,"52.21 14.122 13"
"584",52.21,14.122,14,6722.55,4369.11666666667,"52.21 14.122 14"
"585",52.21,14.122,15,7359.56666666667,6963.05,"52.21 14.122 15"
"586",52.21,14.122,16,6432.61666666667,5642.3,"52.21 14.122 16"
"587",52.21,14.122,17,8089.7,9622.41666666667,"52.21 14.122 17"
"588",52.21,14.122,18,2623.36666666667,580.3,"52.21 14.122 18"
"589",52.21,14.122,19,3279.7,971.466666666667,"52.21 14.122 19"
"590",52.21,14.122,20,5183.13333333333,3517.41666666667,"52.21 14.122 20"
"591",52.21,14.122,21,4024.5,1203.88333333333,"52.21 14.122 21"
"592",52.21,14.122,22,7287.55,6360.2,"52.21 14.122 22"
"593",52.21,14.122,23,4809.76666666667,2553.21666666667,"52.21 14.122 23"
"594",52.21,14.122,24,7348.4,7248.1,"52.21 14.122 24"
"595",52.21,14.122,25,3338.46666666667,742.55,"52.21 14.122 25"
"596",52.21,14.122,26,4266.48333333333,2520.18333333333,"52.21 14.122 26"
"597",52.21,14.122,27,6371.85,5809.1,"52.21 14.122 27"
"598",52.21,14.122,28,7834.95,10119.2166666667,"52.21 14.122 28"
"599",52.21,14.122,29,5356.05,2237.58333333333,"52.21 14.122 29"
"600",52.21,14.122,30,7296.43333333333,5826.4,"52.21 14.122 30"
"601",-2.058,147.425,1,4940.5,4562.31666666667,"-2.058 147.425 1"
"602",-2.058,147.425,2,5209.7,4801.85,"-2.058 147.425 2"
"603",-2.058,147.425,3,5812.36666666667,6163.81666666667,"-2.058 147.425 3"
"604",-2.058,147.425,4,4104.56666666667,2203.06666666667,"-2.058 147.425 4"
"605",-2.058,147.425,5,3230.51666666667,983.966666666667,"-2.058 147.425 5"
"606",-2.058,147.425,6,4534.53333333333,3431.71666666667,"-2.058 147.425 6"
"607",-2.058,147.425,7,5509.18333333333,4655.61666666667,"-2.058 147.425 7"
"608",-2.058,147.425,8,6063.93333333333,5301.4,"-2.058 147.425 8"
"609",-2.058,147.425,9,6343.3,6357.63333333333,"-2.058 147.425 9"
"610",-2.058,147.425,10,6296.53333333333,6904.65,"-2.058 147.425 10"
"611",-2.058,147.425,11,5333.3,4208.91666666667,"-2.058 147.425 11"
"612",-2.058,147.425,12,2072.16666666667,303.983333333333,"-2.058 147.425 12"
"613",-2.058,147.425,13,2501.36666666667,2329.21666666667,"-2.058 147.425 13"
"614",-2.058,147.425,14,5516.03333333333,4481.83333333333,"-2.058 147.425 14"
"615",-2.058,147.425,15,2303.66666666667,474.716666666667,"-2.058 147.425 15"
"616",-2.058,147.425,16,5216.18333333333,3603.6,"-2.058 147.425 16"
"617",-2.058,147.425,17,5921.08333333333,5820.86666666667,"-2.058 147.425 17"
"618",-2.058,147.425,18,5551.95,4723.03333333333,"-2.058 147.425 18"
"619",-2.058,147.425,19,5785.98333333333,4772.6,"-2.058 147.425 19"
"620",-2.058,147.425,20,5894.21666666667,6138.06666666667,"-2.058 147.425 20"
"621",-2.058,147.425,21,5799.4,5696.73333333333,"-2.058 147.425 21"
"622",-2.058,147.425,22,3755.43333333333,1439.96666666667,"-2.058 147.425 22"
"623",-2.058,147.425,23,4769.41666666667,3277.4,"-2.058 147.425 23"
"624",-2.058,147.425,24,5917.73333333333,6815.43333333333,"-2.058 147.425 24"
"625",-2.058,147.425,25,6371.51666666667,7324.48333333333,"-2.058 147.425 25"
"626",-2.058,147.425,26,6162.55,5087.93333333333,"-2.058 147.425 26"
"627",-2.058,147.425,27,6322.48333333333,7630.08333333333,"-2.058 147.425 27"
"628",-2.058,147.425,28,6328.73333333333,6687.68333333333,"-2.058 147.425 28"
"629",-2.058,147.425,29,5987.61666666667,5567.3,"-2.058 147.425 29"
"630",-2.058,147.425,30,2664.66666666667,2368.9,"-2.058 147.425 30"
"631",-0.521004,166.916,1,6341.91666666667,8051.81666666667,"-0.521004 166.916 1"
"632",-0.521004,166.916,2,6258.51666666667,7664.96666666667,"-0.521004 166.916 2"
"633",-0.521004,166.916,3,6316.38333333333,7131.05,"-0.521004 166.916 3"
"634",-0.521004,166.916,4,5247.53333333333,4344.96666666667,"-0.521004 166.916 4"
"635",-0.521004,166.916,5,5508.88333333333,4596.61666666667,"-0.521004 166.916 5"
"636",-0.521004,166.916,6,3890.25,1693.93333333333,"-0.521004 166.916 6"
"637",-0.521004,166.916,7,4857.63333333333,3468.61666666667,"-0.521004 166.916 7"
"638",-0.521004,166.916,8,5459.03333333333,6288.8,"-0.521004 166.916 8"
"639",-0.521004,166.916,9,4875.93333333333,5145.51666666667,"-0.521004 166.916 9"
"640",-0.521004,166.916,10,6048.41666666667,6967.16666666667,"-0.521004 166.916 10"
"641",-0.521004,166.916,11,5775.26666666667,6806.35,"-0.521004 166.916 11"
"642",-0.521004,166.916,12,5072.5,3848.7,"-0.521004 166.916 12"
"643",-0.521004,166.916,13,3962.86666666667,3213.43333333333,"-0.521004 166.916 13"
"644",-0.521004,166.916,14,5771.3,5614.2,"-0.521004 166.916 14"
"645",-0.521004,166.916,15,5638.36666666667,5851.33333333333,"-0.521004 166.916 15"
"646",-0.521004,166.916,16,6176.71666666667,6985.43333333333,"-0.521004 166.916 16"
"647",-0.521004,166.916,17,4787.8,4218.75,"-0.521004 166.916 17"
"648",-0.521004,166.916,18,5329.85,6045.61666666667,"-0.521004 166.916 18"
"649",-0.521004,166.916,19,5902.2,6635.61666666667,"-0.521004 166.916 19"
"650",-0.521004,166.916,20,6234.33333333333,7976.2,"-0.521004 166.916 20"
"651",-0.521004,166.916,21,6140.13333333333,7451.23333333333,"-0.521004 166.916 21"
"652",-0.521004,166.916,22,5395.71666666667,5841.33333333333,"-0.521004 166.916 22"
"653",-0.521004,166.916,23,5652.08333333333,6545.76666666667,"-0.521004 166.916 23"
"654",-0.521004,166.916,24,5050.73333333333,4913.66666666667,"-0.521004 166.916 24"
"655",-0.521004,166.916,25,4805.3,4058.68333333333,"-0.521004 166.916 25"
"656",-0.521004,166.916,26,4375.38333333333,5441.26666666667,"-0.521004 166.916 26"
"657",-0.521004,166.916,27,5776.18333333333,6886.45,"-0.521004 166.916 27"
"658",-0.521004,166.916,28,5562.25,6681.75,"-0.521004 166.916 28"
"659",-0.521004,166.916,29,5871.26666666667,7360.4,"-0.521004 166.916 29"
"660",-0.521004,166.916,30,6431.2,7932.78333333333,"-0.521004 166.916 30"
"661",78.925,11.95,1,4728.16666666667,139.6,"78.925 11.95 1"
"662",78.925,11.95,2,4412.46666666667,93.2333333333333,"78.925 11.95 2"
"663",78.925,11.95,3,6148.53333333333,3333.78333333333,"78.925 11.95 3"
"664",78.925,11.95,4,4537.5,347.333333333333,"78.925 11.95 4"
"665",78.925,11.95,5,5683.88333333333,2213.81666666667,"78.925 11.95 5"
"666",78.925,11.95,6,3699.55,-27.8666666666667,"78.925 11.95 6"
"667",78.925,11.95,7,5615.11666666667,1827.01666666667,"78.925 11.95 7"
"668",78.925,11.95,8,4325.98333333333,878.133333333333,"78.925 11.95 8"
"669",78.925,11.95,9,7032.96666666667,5694.88333333333,"78.925 11.95 9"
"670",78.925,11.95,10,6181.71666666667,2890.26666666667,"78.925 11.95 10"
"671",78.925,11.95,11,8007.1,10318.6666666667,"78.925 11.95 11"
"672",78.925,11.95,12,5817.63333333333,3486.51666666667,"78.925 11.95 12"
"673",78.925,11.95,13,6176.6,4148.65,"78.925 11.95 13"
"674",78.925,11.95,14,5856.9,3476.96666666667,"78.925 11.95 14"
"675",78.925,11.95,15,6886.43333333333,5880.55,"78.925 11.95 15"
"676",78.925,11.95,16,6916.73333333333,5228.36666666667,"78.925 11.95 16"
"677",78.925,11.95,17,4489.83333333333,66.55,"78.925 11.95 17"
"678",78.925,11.95,18,4681.75,1857.51666666667,"78.925 11.95 18"
"679",78.925,11.95,19,6358.55,5845.86666666667,"78.925 11.95 19"
"680",78.925,11.95,20,2897.28333333333,1.51666666666667,"78.925 11.95 20"
"681",78.925,11.95,21,4872.16666666667,582.433333333333,"78.925 11.95 21"
"682",78.925,11.95,22,8659.35,14018.8666666667,"78.925 11.95 22"
"683",78.925,11.95,23,8161.33333333333,13339.6,"78.925 11.95 23"
"684",78.925,11.95,24,3557.13333333333,75.0166666666667,"78.925 11.95 24"
"685",78.925,11.95,25,4480.65,677.1,"78.925 11.95 25"
"686",78.925,11.95,26,3406.93333333333,103.083333333333,"78.925 11.95 26"
"687",78.925,11.95,27,3970.01666666667,242.15,"78.925 11.95 27"
"688",78.925,11.95,28,2144.21666666667,172.533333333333,"78.925 11.95 28"
"689",78.925,11.95,29,4831.78333333333,5915.15,"78.925 11.95 29"
"690",78.925,11.95,30,3780.45,2639.26666666667,"78.925 11.95 30"
